"__uid","__parent_uid","language_code","language_name","language_alternateNames","language_dialects","language_status","language_notes","__display_name","language_code2","language_printName","__record_type","language_openTypeTags","language_sortName","language_retired","language_inEthnologue","language_subjectTabFlags","language_localNames"
"da59448a8f","","hij","Hijuk","","","L","","Hijuk [hij]","","Hijuk","micro","","Hijuk","","1","83",""
"8g5998fc6h","","hik","Seit-Kaitetu","Hila-Kaitetu","","L","","Seit-Kaitetu [hik]","","Seit-Kaitetu","micro","","Seit-Kaitetu","","1","67",""
"4ab36h6hbc","","hil","Hiligaynon","Hiligainon, Illogo, Ilonggo","","L","","Hiligaynon [hil]","","Hiligaynon","micro","HIL","Hiligaynon","","1","83","Hiligaynon, Ilonggo"
"2f43ge836h","","hin","Hindi","Dakhini, Hindi-Urdu, Hindustani, Modern Standard Hindi","","L","","Hindi [hin]","hi","Hindi","micro","HIN","Hindi","","1","95","मानक हिन्दी, हिन्दी"
"eha4g2g6da","","hio","Tshuwau","Amasili, Bakhwa, Basarwa, Chirechire, Chuwau, Chware, Gabake-Ntshori, Gǁabake, Haitshuari, Haitshuwau, Hiechware, Hietshware, Hiochuwau, Hiotshuwau, Kalahari Khoe, Khoisan, Koi-san, Koisan, Kwe, Kwe-Etshori Kwee, Kwe-Tshori, Masarwa, Sesarwa, Tati, Tati","","L","","Tshuwau [hio]","","Tshuwau","micro","","Tshuwau","","1","67",""
"8f45ahef26","","hir","Himarimã","Hi-Merima","","L","","Himarimã [hir]","","Himarimã","micro","","HimarimA","","1","67",""
"8agca883f3","","hiw","Hiw","Hiu","","L","","Hiw [hiw]","","Hiw","micro","","Hiw","","1","67",""
"6d5282gh9g","","hix","Hixkaryána","Chawiyana, Faruaru, Hichkaryana, Hishkariana, Hishkaryana, Hixkariana, Hyxkaryana, Kumiyana, Parucutu, Parukoto-Charuma, Sherewyana, Sokaka, Wabui, Xereu, Xerewyana","","L","","Hixkaryána [hix]","","Hixkaryána","micro","","HixkaryAna","","1","83","Hixkaryána"
"g55f72d8c4","","hji","Haji","Aji, Malayisch","","L","","Haji [hji]","","Haji","micro","","Haji","","1","67",""
"8e97f85392","","hka","Kahe","Kikahe","","L","","Kahe [hka]","","Kahe","micro","","Kahe","","1","83",""
"bgd6g7aef3","","hke","Hunde","Kihunde, Kobi, Rukobi","","L","","Hunde [hke]","","Hunde","micro","","Hunde","","1","83",""
"bf4a47f759","","hkk","Hunjara-Kaina Ke","","","L","","Hunjara-Kaina Ke [hkk]","","Hunjara-Kaina Ke","micro","","Hunjara-Kaina Ke","","1","67",""
"hc89bh9d3f","","hks","Hong Kong Sign Language","HKSL, Heung Kong Sau Yue, Macao Sign Language, Macau Sign Language, MacauSL","","L","","Hong Kong Sign Language [hks]","","Hong Kong Sign Language","micro","","Hong Kong Sign Language","","1","67",""
"6h2b9b6e57","","hla","Halia","Tasi","","L","","Halia [hla]","","Halia","micro","","Halia","","1","83",""
"39dgbad765","","hlb","Halbi","Halabi, Halba, Halvas, Halvi, Holva, aia jaia got","","L","","Halbi [hlb]","","Halbi","micro","","Halbi","","1","83","हलबी"
"a8829g9878","","hld","Halang Doan","Doan, Duan, Halang Duan","","L","","Halang Doan [hld]","","Halang Doan","micro","","Halang Doan","","1","67",""
"8d2fcg7492","","hle","Hlersu","Lesu, Sansu, Shansu","","L","","Hlersu [hle]","","Hlersu","micro","","Hlersu","","1","67",""
"caee7835hf","","hlt","Chin, Matu","Matu, Matu Chin, Matupi, Nga La","","L","","Chin, Matu [hlt]","","Matu Chin","micro","QIN","Chin, Matu","","1","67","Matu, Matu Chin"
"799945cb67","","hma","Miao, Southern Mashan","Hsiung, Hunan Miao, Southern Mashan Hmong, Southern Mashan Miao","","L","","Miao, Southern Mashan [hma]","","Southern Mashan Miao","micro","","Miao, Southern Mashan","","1","67",""
"f5252he5b4","","hmb","Songhay, Humburi Senni","Central Songai, Hombori Songhay, Humburi Senni Songhay, Songai, Songay, Songay Senni, Songhai, Songhay, Songhoy, Songoi, Songoy, Sonrai, Sonrhai","","L","","Songhay, Humburi Senni [hmb]","","Humburi Senni Songhay","micro","","Songhay, Humburi Senni","","1","87",""
"4ff857egha","","hmc","Miao, Central Huishui","Central Huishui Hmong, Central Huishui Miao, Hmo, Hsiung, Hunan Miao","","L","","Miao, Central Huishui [hmc]","","Central Huishui Miao","micro","","Miao, Central Huishui","","1","67",""
"2cad32e5d3","","hmd","Miao, Large Flowery","A-Hmao, A-Hmaos, Ad Hmaob lul, Big Flowery Miao, Da Hua Bei Miao, Da Hua Miao, Diandongbei Miao, Flowery Miao, Great Flowery Tribe, Hua Miao, Hwa Miao, Miao, Large Flowery, Normalised orthography, Northeastern Dian Miao, Northeastern Yunnan Miao, Ta Hwa ","","L","","Miao, Large Flowery [hmd]","","Large Flowery Miao","micro","","Miao, Large Flowery","","1","83","A-Hmao"
"f4hh49e3a4","","hme","Miao, Eastern Huishui","Eastern Huishui Hmong, Eastern Huishui Miao","","L","","Miao, Eastern Huishui [hme]","","Eastern Huishui Miao","micro","","Miao, Eastern Huishui","","1","67",""
"gb527422ad","","hmf","Hmong Don","Hua Binh, Hunan Miao, Nghia Lo, YenBai","","L","","Hmong Don [hmf]","","Hmong Don","micro","","Hmong Don","","1","67",""
"54ffdh72d5","","hmg","Miao, Southwestern Guiyang","Southwestern Guiyang Hmong","","L","","Miao, Southwestern Guiyang [hmg]","","Southwestern Guiyang Miao","micro","","Miao, Southwestern Guiyang","","1","67",""
"42ddebfh4d","","hmh","Miao, Southwestern Huishui","Miao, Southwestern Huishui Hmong, Southwestern Huishui Miao","","L","","Miao, Southwestern Huishui [hmh]","","Southwestern Huishui Miao","micro","","Miao, Southwestern Huishui","","1","67",""
"h68g983ad6","","hmi","Miao, Northern Huishui","Gaopo, Kwei-chu, Kwei-chu Miao, Northern Huishui Hmong, Northern Huishui Miao","","L","","Miao, Northern Huishui [hmi]","","Northern Huishui Miao","micro","","Miao, Northern Huishui","","1","67",""
"2bc87cbeha","","hmj","Ge","Chonganjiang Miao, Ge Jia, Ge-Mong, Gedang, Gedong, Gedou, Gedou Miao, Gedoudiu, Gedu, Gejia, Gho-mhon, Keh Deo","","L","","Ge [hmj]","","Ge","micro","","Ge","","1","67",""
"88dg2e2g4h","","hml","Miao, Luopohe","Lobohe Miao, Luobo River Miao, Luobohe Hmong, Luopohe Hmong, Luopohe Miao, Xi, Xijia Miao, Ximahe Miao","","L","","Miao, Luopohe [hml]","","Luopohe Miao","micro","","Miao, Luopohe","","1","67",""
"c5b2cee3dc","","hmm","Miao, Central Mashan","Central Mashan Hmong, Central Mashan Miao","","L","","Miao, Central Mashan [hmm]","","Central Mashan Miao","micro","","Miao, Central Mashan","","1","67",""
"792addc722","","hmo","Motu, Hiri","Hiri, Hiri Motu, Pidgin Motu, Police Motu","","L","","Motu, Hiri [hmo]","ho","Hiri Motu","micro","","Motu, Hiri","","1","83","Hiri Motu"
"69582d523e","","hmp","Miao, Northern Mashan","Northern Mashan Hmong, Northern Mashan Miao","","L","","Miao, Northern Mashan [hmp]","","Northern Mashan Miao","micro","","Miao, Northern Mashan","","1","67",""
"49c8f394bh","","hmq","Miao, Eastern Qiandong","Black Miao, Central Miao, Chientung Miao, Eastern East-Guizhou Miao, Eastern Hmu, Eastern Qiandong Miao, Hei Miao, Hmu, mo˧","","L","","Miao, Eastern Qiandong [hmq]","","Eastern Qiandong Miao","micro","","Miao, Eastern Qiandong","","1","67",""
"dc82bc5fhg","","hmr","Hmar","Hamar, Hmari, Mhar","","L","","Hmar [hmr]","","Hmar","micro","","Hmar","","1","67","Hmar"
"5beda5e774","","hms","Miao, Southern Qiandong","Black Miao, Central Miao, Chientung Miao, Hei Miao, Hmu, Southern East-Guizhou Miao, Southern Hmu, Southern Qiandong Miao","","L","","Miao, Southern Qiandong [hms]","","Southern Qiandong Miao","micro","","Miao, Southern Qiandong","","1","67",""
"4bdf465763","","hmt","Hamtai","Hamday, Kamea, Kapau, Watut","","L","","Hamtai [hmt]","","Hamtai","micro","","Hamtai","","1","67","Hamtai"
"59436f6b2b","","hmu","Hamap","","","L","","Hamap [hmu]","","Hamap","micro","","Hamap","","1","67",""
"cg63cbed7c","","hmv","Hmong Dô","","","L","","Hmong Dô [hmv]","","Hmong Dô","micro","","Hmong DO","","1","67",""
"a2ea825b2g","","hmw","Miao, Western Mashan","Western Mashan Hmong, Western Mashan Miao","","L","","Miao, Western Mashan [hmw]","","Western Mashan Miao","micro","","Miao, Western Mashan","","1","67",""
"g84cfe667b","","hmy","Miao, Southern Guiyang","Southern Guiyang Hmong, Southern Guiyang Miao","","L","","Miao, Southern Guiyang [hmy]","","Southern Guiyang Miao","micro","","Miao, Southern Guiyang","","1","67",""
"a627499hc6","","hmz","Sinicized Miao","Biantou Miao, Changshu Miao, Curved Comb Miao, Flat Head Miao, Han Miao, Hmong Nzi, Hmong Sa, Hmong Shua, Hmong Sua, Hmongb Shuat, Long Comb Miao, Lopsided Comb Miao, Mushu Maio, Piān Miáo, Shuixi Miao, Sinicised Hmong, Waishu Miao, Water Miao, West of","","L","","Sinicized Miao [hmz]","","Sinicized Miao","micro","","Sinicized Miao","","1","83","Hmongb Shuat"
"ba9bgc6484","","hna","Mina","Hina, Mina (Cameroon)","","L","","Mina [hna]","","Mina","micro","","Mina","","1","83",""
"hcfh2fb9d2","","hnd","Hindko, Southern","Hindko, Southern Hindko","","L","","Hindko, Southern [hnd]","","Southern Hindko","micro","","Hindko, Southern","","1","83","ہندکو"
"d2bhe2589f","","hne","Chhattisgarhi","Khaltahi, Laria","","L","","Chhattisgarhi [hne]","","Chhattisgarhi","micro","CHH","Chhattisgarhi","","1","83","छत्तीसगढ़ी"
"2bg8gab3e6","","hnh","ǁAni","Handa-Khwe, Handakwe-Dam, Handá, Handádam, Ts’exa, Ts’éxa, ǀAnda, ǁAnikhwe","","L","","ǁAni [hnh]","","ǁAni","micro","","~Ani","","1","67",""
"e35fbdeag8","","hni","Hani","Ha Nhi, Hanhi, Hani Proper, Haw, Hayi, Hànhì, U Ní, Uni, Xauni, Xá U Ní","","L","","Hani [hni]","","Hani","micro","","Hani","","1","67","Ha Nhi"
"786hga3gg5","","hnj","Hmong Njua","Blue Hmong, Ching Miao, Green Hmong, Hmong Leng, Hmong Nzhua, Hmongb Nzhuab, Hmoob Leeg, Lu Man Zi, Lu Miao, Miao Tsi, Mong Leng, Mong Njua, Mong Ntsua, Moob Leeg, Qing Miao, Tak Miao","","L","","Hmong Njua [hnj]","","Hmong Njua","micro","","Hmong Njua","","1","83","Hmongb Nzhuab, Moob Leeg"
"4ghc5h95f9","","hnn","Hanunoo","Hanonoo, Hanunoo-Mangyan, Mangyan, minaŋyan","","L","","Hanunoo [hnn]","","Hanunoo","micro","","Hanunoo","","1","83",""
"698cb4gbf5","","hno","Hindko, Northern","Hazara Hindko, Hindko, Kagani, Kaghani, Northern Hindko","","L","","Hindko, Northern [hno]","","Northern Hindko","micro","HND","Hindko, Northern","","1","83","ہندکو"
"ed96dg4f85","","hns","Hindustani, Sarnami","Aili Gaili, Caribbean Bharatiya, Caribbean Hindi, Caribbean Hindustani, Caribbean Urdu, Guyanese Hindustani, Sarnaanie Hiendoestaanie, Sarnami Hindi, Sarnami Hindoestani, Trinidad Bhojpuri, Trinidadian Bhojpuri, Trinidadian Hindustani","","L","","Hindustani, Sarnami [hns]","","Sarnami Hindustani","micro","","Hindustani, Sarnami","","1","83","Sarnaanie Hiendoestaanie"
"827b323d66","","hnu","Hung","Cuói, K’katiam-Pong-Houk","","L","","Hung [hnu]","","Hung","micro","","Hung","","1","67",""
"f479a2f4d3","","hoa","Hoava","","","L","","Hoava [hoa]","","Hoava","micro","","Hoava","","1","67",""
"cc2bcbga44","","hob","Mari","Hop, Mari (Madang Province)","","L","","Mari [hob]","","Mari","micro","","Mari","","1","67",""
"8f9hf52a47","","hoc","Ho","Bihar Ho, Ho haram, Ho jagar, Ho kaji, Lanka Kol","","L","","Ho [hoc]","","Ho","micro","HO","Ho","","1","83","Ho kaji"
"d89e4f4gge","","hod","Holma","Bali Holma, Da Holmaci","","X","","Holma [hod]","","Holma","micro","","Holma","","1","67",""
"e235c3cc5g","","hoe","Horom","Barom","","L","","Horom [hoe]","","Horom","micro","","Horom","","1","67",""
"5bhfa7h342","","hoh","Hobyót","Hewbyót, Hobi, Kalam Rifi","","L","","Hobyót [hoh]","","Hobyót","micro","","HobyOt","","1","67",""
"gf9h7d4f54","","hoi","Holikachuk","Innoko","","L","","Holikachuk [hoi]","","Holikachuk","micro","","Holikachuk","","1","67",""
"5ah8g77425","","hoj","Haroti","Hadauti, Hadothi, Hadoti, Hara, Harauti","","L","","Haroti [hoj]","","Haroti","micro","HAR","Haroti","","1","83","हाड़ौती"
"ge3ggh4hfh","","hol","Holu","Holo, Hongu, Kiholo, Kiholu","","L","","Holu [hol]","","Holu","micro","","Holu","","1","67",""
"94fd559665","","hom","Homa","","","X","","Homa [hom]","","Homa","micro","","Homa","","1","67",""
"5fb4434286","","hoo","Holoholo","Guha, Horohoro, Kalanga, Kiholoholo, Kikalanga","","L","","Holoholo [hoo]","","Holoholo","micro","","Holoholo","","1","83",""
"88abh2e26d","","hop","Hopi","Hopílavayi","","L","","Hopi [hop]","","Hopi","micro","","Hopi","","1","83","Hopílavayi"
"h78gc8f42d","","hor","Horo","Hor","","X","","Horo [hor]","","Horo","micro","","Horo","","1","83",""
"9egebe587h","","hos","Ho Chi Minh City Sign Language","HCMCSL, NNKHTPHCM, Southern Vietnamese Sign Language, Vietnamese Sign Language","","L","","Ho Chi Minh City Sign Language [hos]","","Ho Chi Minh City Sign Language","micro","","Ho Chi Minh City Sign Language","","1","83",""
"6c5823afe5","","hot","Malei","Hote, Hotec, Ho’tei, Malei-Hote, Malê","","L","","Malei [hot]","","Malei","micro","","Malei","","1","83","Malei"
"fe34dcc935","","hov","Hovongan","Hobongan, Punan Bungan","","L","","Hovongan [hov]","","Hovongan","micro","","Hovongan","","1","67",""
"898a3a358d","","how","Honi","Baihong, Hao-Bai, Haoni, Ho, Ouni, Uni, Woni","","L","","Honi [how]","","Honi","micro","","Honi","","1","67",""
"eeh8gb4366","","hoy","Holiya","Gohllaru, Golari-Kannada, Holar, Holari, Hole, Holian, Holu","","L","","Holiya [hoy]","","Holiya","micro","","Holiya","","1","67",""
"ec9ghg22aa","","hoz","Hozo","","","L","","Hozo [hoz]","","Hozo","micro","","Hozo","","1","67",""
"85h4gbe9f5","","hpo","Hpon","Hpun, Hpön, Megyaw, Phon, Phun, Phön, Samong","","X","","Hpon [hpo]","","Hpon","micro","","Hpon","","1","67",""
"89hd54c538","","hps","Hawaii Sign Language","HPS, HSL, Hawai'i Pidgin Sign Language, Hawai'i Sign Language (HSL), Hawaiian Sign Language, Hawai’i Pidgin Sign Language","","L","","Hawaii Sign Language [hps]","","Hawaii Sign Language","micro","","Hawaii Sign Language","","1","83",""
"gah33ga6ff","","hra","Hrangkhol","Hrangkol, Rangkhol","","L","","Hrangkhol [hra]","","Hrangkhol","micro","","Hrangkhol","","1","67",""
"7bedfgeb69","","hre","Hre","Cham-Re, Chom, Davach, Davak, Dá Vách, Hrey, Hrê, Moi, Moi Da Vach, Moi Luy, Tachom","","L","","Hre [hre]","","Hre","micro","","Hre","","1","67","Hrê"
"9f5chgffg4","","hrk","Haruku","","","L","","Haruku [hrk]","","Haruku","micro","","Haruku","","1","67",""
"b44bgg6gf7","","hrm","Miao, Horned","A-Hmo, Bai Miao, Changjiao Miao, Forest Miao, Hmo, Hmong Khua Shua Ndrang, Hmong Ndong, Hmong Ndou, Hmong Sou, Horned Miao, Jiao Miao, Jiaojiao Miao, Kha-Nzi, Longhorn Miao, Qing Miao, White Miao","","L","","Miao, Horned [hrm]","","Horned Miao","micro","","Miao, Horned","","1","83",""
"ech8cafb54","","hro","Haroi","Aroi, Bahnar Cham, Hoi, Hroi, Hroy, Hrway","","L","","Haroi [hro]","","Haroi","micro","","Haroi","","1","83",""
"da5c7fhd7d","","hrr","Horuru","","","R","","Horuru [hrr]","","Horuru","micro","","Horuru","It has been merged with {link:page.php?item_id=language_detail&key=jal jal}.","0","64",""
"ec3a8be9be","","hrt","Hértevin","Hartevan, Hertevince","","L","","Hértevin [hrt]","","Hértevin","micro","","HErtevin","","1","83","ܣܘܪܬ"
"db38h2a674","","hru","Hruso","Aka, Angka, Angkae, Gusso, Hrusso, Tenae","","L","","Hruso [hru]","","Hruso","micro","","Hruso","","1","67",""
"595dff25af","","hrv","Croatian","Hrvatski, Serbo-Croatian","","L","","Croatian [hrv]","hr","Croatian","micro","HRV","Croatian","","1","83","Hrvatski"
"42gbe54226","","hrx","Hunsrik","Hunsrick, Hunsrickisch, Hunsriker, Hunsriqueano, Hunsriqueano Riograndense, Hunsrück, Katharinensisch, Rio Grand Hunsriker, Riograndenser Hunsrickisch","","L","","Hunsrik [hrx]","","Hunsrik","micro","","Hunsrik","","1","67","Hunsrik, Riograndenser Hunsrickisch"
"6edg4233d7","","hrz","Harzani","Harzandi","","L","","Harzani [hrz]","","Harzani","micro","","Harzani","","1","67",""
"edde9h5fc2","","hsb","Sorbian, Upper","Haut Sorabe, Hornjoserbsce, Hornjoserbska rěč, Hornjoserbski, Hornjoserbšćina, Hornoserbski, Obersorbisch, Upper Lusatian, Upper Sorbian, Wendish","","L","","Sorbian, Upper [hsb]","","Upper Sorbian","micro","USB","Sorbian, Upper","","1","83","Hornjoserbsce, Hornjoserbšćina"
"6h697h4g22","","hsf","Southeastern Huastec","Huasteco de San Francisco Chontla","","R","","Southeastern Huastec [hsf]","","Southeastern Huastec","micro","","Southeastern Huastec","It has been merged with {link:page.php?item_id=language_detail&key=hus hus}.","0","64",""
"c93e4bffdg","","hsh","Hungarian Sign Language","Magyar Jelnyelv, Magyarországi jelnyelv","","L","","Hungarian Sign Language [hsh]","","Hungarian Sign Language","micro","","Hungarian Sign Language","","1","67",""
"c9g35ca84d","","hsl","Hausa Sign Language","HSL, Harshen bebaye na kasar Hausa, Maganar Bebaye, Maganar Hannu","","L","","Hausa Sign Language [hsl]","","Hausa Sign Language","micro","","Hausa Sign Language","","1","83",""
"668edge666","","hsn","Chinese, Xiang","Hsiang, Hunan, Hunanese, Xiang Chinese","","L","","Chinese, Xiang [hsn]","","Xiang Chinese","micro","","Chinese, Xiang","","1","83",""
"75d5e3bee7","","hss","Harsusi","Harsi ’Aforit, Hersyet, South Arabian","","L","","Harsusi [hss]","","Harsusi","micro","","Harsusi","","1","67",""
"2b2f7de22e","","hti","Hoti","","","X","","Hoti [hti]","","Hoti","micro","","Hoti","","1","67",""
"8g979ebf7d","","hto","Witoto, Minika","Huitoto Meneca, Huitoto Mɨnɨca, Meneca, Meneka, Minica Huitoto, Minika, Mɨnɨca, Mɨnɨca Huitoto, Noaiko-Muína, Southern Witoto, Witoto Meneca","","L","","Witoto, Minika [hto]","","Minika Witoto","micro","","Witoto, Minika","","1","83","Huitoto Mɨnɨca"
"378hc97abb","","hts","Hadza","Hadzabi, Hadzane, Hadzape, Hadzapi, Hatsa, Kangeju, Kindega, Kindiga, Kitindiga, Tindiga, Watindiga","","L","","Hadza [hts]","","Hadza","micro","","Hadza","","1","67",""
"cfe9cb662e","","htu","Hitu","","","L","","Hitu [htu]","","Hitu","micro","","Hitu","","1","67",""
"49ghgh6dcd","","hub","Wampís","Huambisa, Huambiza, Wambisa","","L","","Wampís [hub]","","Wampís","micro","","WampIs","","1","83","Wampís"
"39bg8359ah","","huc","ǂ’Amkhoe","Eastern ‡Hoan, ǀHua, ǀHû, ǂHua, ǂʼAmkhoe, ‡Hoa, ‡Hoan, ‡Hoã, ‡Hua, ‡Hua-Owani","","L","","ǂ’Amkhoe [huc]","","ǂ’Amkhoe","micro","","~’Amkhoe","","1","67",""
"885f2bba3g","","hud","Huaulu","Alakamat, Bahasa Asli","","L","","Huaulu [hud]","","Huaulu","micro","","Huaulu","","1","67",""
"5gb69be9cd","","hue","Huave, San Francisco del Mar","Huave del Este, Ombeyajts, San Francisco Del Mar Huave","","L","","Huave, San Francisco del Mar [hue]","","San Francisco del Mar Huave","micro","","Huave, San Francisco del Mar","","1","67","Ombeyajts"
"e37e9c837a","","huf","Humene","","","L","","Humene [huf]","","Humene","micro","","Humene","","1","67",""
"7e2549chb7","","hug","Huachipaeri","Huachipaire, Wachipaeri, Wacipaire","","L","","Huachipaeri [hug]","","Huachipaeri","micro","","Huachipaeri","","1","67",""
"d9395gf435","","huh","Huilliche","Huilche, Huiliche, Veliche","","L","","Huilliche [huh]","","Huilliche","micro","","Huilliche","","1","67",""
"h4e5b9hf32","","hui","Huli","Huli-Hulidana, Huri","","L","","Huli [hui]","","Huli","micro","","Huli","","1","67","Huli"
"a3bbachf5h","","huj","Miao, Northern Guiyang","Northern Guiyang Hmong, Northern Guiyang Miao","","L","","Miao, Northern Guiyang [huj]","","Northern Guiyang Miao","micro","","Miao, Northern Guiyang","","1","67",""
"6eahf5d47f","","huk","Hulung","","","X","","Hulung [huk]","","Hulung","micro","","Hulung","","1","67",""
"6fa5a7ebde","","hul","Vula’a","Bula’a, Hula, Vulaa","","L","","Vula’a [hul]","","Vula’a","micro","","Vula’a","","1","67","Vula'a"
"4eb6c5e3b9","","hum","Hungana","Huana, Hungaan, Hungan, Hunganna, Kihungan, Kihungana","","L","","Hungana [hum]","","Hungana","micro","","Hungana","","1","67",""
"5369fh752d","","hun","Hungarian","Madžarski, Maghiar, Magyar, Maďarský, Mađarski, Uhorsʹkyy, Ungarisch","","L","","Hungarian [hun]","hu","Hungarian","micro","HUN","Hungarian","","1","83","Magyar"
"a38e7cg3h2","","huo","Hu","Angku, Āng-kú","","L","","Hu [huo]","","Hu","micro","","Hu","","1","67",""
"5a95gd7dbc","","hup","Hupa","Hoopa, Hoopa-Chilula, Hupa-Chilula-Whilkut, Na:tinixwe Mixine:whe’","","L","","Hupa [hup]","","Hupa","micro","","Hupa","","1","67",""
"6284gf7hfe","","huq","Tsat","Hainan Cham, Hui, Huihui, Poi Tsat, Sanya Hui, Utsat, Utset","","L","","Tsat [huq]","","Tsat","micro","","Tsat","","1","67",""
"cfg96hgch7","","hur","Halkomelem","Halq’eméylem, Holkomelem, Hul’q’umi’num’","","L","","Halkomelem [hur]","","Halkomelem","micro","","Halkomelem","","1","83",""
"96dga7895g","","hus","Huastec","Teenek, Tenek, Tének","","L","","Huastec [hus]","","Huastec","micro","","Huastec","","1","83","Teenek"
"gahc5decb3","","hut","Humla","Bhote, Humla Tibetan, Humli Lama, Kham, Phoke","","L","","Humla [hut]","","Humla","micro","","Humla","","1","67",""
"a32768e9g9","","huu","Witoto, Murui","Bue, Central Witoto proper, Huitoto, Huitoto Murai, Huitoto Murui, Komïne, Murai, Murai Huitoto, Murui, Murui Huitoto, Uitoto, Witoto","","L","","Witoto, Murui [huu]","","Murui Witoto","micro","","Witoto, Murui","","1","83","Huitoto Murui, Murui"
